,lat,long
2282,34.1779495,-82.3792463
2283,41.7907878,-107.239176
2284,29.1377209,-83.0359638
2285,34.1464876,-91.7951318
2286,40.518681,-78.394736
2287,38.4314141,-92.8410274
2288,32.4078632,-87.0207473
2289,32.9103998,-96.1355295
2290,32.9103998,-96.1355295
2291,38.7877791,-90.6747372
2292,40.55418,-74.28600076944446
2293,38.4733823,-77.9961275
2294,42.451377,-83.659179
2295,40.0838862,-83.0765043
2296,40.6501038,-73.9495823
2297,37.6774238,-113.0618277
2298,36.5749606,-89.6780945
2299,60.345875750000005,-155.3349320299158
2300,49.4972,3.82019
2301,42.740956499999996,-83.62610796967152
2302,39.4453393,-83.8285375
2303,62.2062625,-145.45317825491605
2304,62.2062625,-145.45317825491605
2305,35.271228,-82.441508
2306,32.44645,-99.7475905
2307,38.5052288,-122.4700424
2308,42.5774294,-89.7942565
2309,44.9027452,-92.7835373
2310,43.172555,-79.035878
2311,61.5995703,-149.1110902
2312,61.5995703,-149.1110902
2313,43.6205056,-95.5956434
2314,44.0978509,-70.2311655
2315,29.1871986,-82.1400923
2316,19.2024436,-155.4773466
2317,42.1293601,-113.3424995
2318,40.201499,-77.1890783
2319,34.7743383,-96.6783651
2320,35.7065004,-81.2184383
2321,33.725154,-102.7593944
2322,39.7117436,-80.8237059
2323,32.7215726,-98.2814881
2324,38.7566055,-90.42352
2325,39.0288809,-104.4830238
2326,43.3462846,-72.9956175
2327,34.307092,-81.1250904
2328,41.2230048,-111.9738429
2329,59.3547222,-151.9311111
2330,35.8752816,14.4378236
2331,41.157557,-81.242047
2332,43.0349931,-87.922497
2333,41.6475306,-88.0895061
2334,47.4234599,-120.3103494
2335,32.4709519,-100.4059384
2336,24.5625566,-81.7724368
2337,32.2228765,-110.9748477
2338,43.8734979,-116.4993012
2339,48.690565,-100.7068093
2340,42.1122261,-97.3061614
2341,35.0462349,-83.817935
2342,27.3923408,-80.8873655
2343,40.5508527,-105.0668085
2344,30.2146431,-91.7090023
2345,41.18934655,-71.56780282769239
2346,41.3346516,19.8336053
2347,40.5152491,-107.5464541
2348,41.1534294,-74.5762713
2349,35.2325495,-100.5998558
2350,41.680648,-85.9717925
2351,37.0833893,-88.6000478
2352,46.7217279,-92.4613669
2353,33.1580933,-117.3505966
2354,36.0965604,-112.0984941
2355,53.0361586,-2.9796483
2356,45.6878215,-122.5268471632983
2357,47.676463,-122.92056107693548
2358,35.8756298,-89.3961835
2359,41.253505,-74.337302
2360,39.8445959,-79.6198732
2361,34.93867,-104.6824893
2362,39.2022866,-83.611587
2363,46.6342091,-114.5769936
2364,32.6098566,-85.4807825
2365,32.6098566,-85.4807825
2366,30.3674198,-89.0928155
2367,38.2673517,-78.8258585
2368,38.4192496,-82.445154
2369,61.1955928,-153.3198739
2370,20.792026,-156.3237119
2371,34.3645286,-89.5472143997496
2372,47.7110106,-116.9480877
2373,33.3245628,-84.0357465
2374,44.2998261,-120.834972
2375,32.7762719,-96.7968559
2376,35.9131542,-79.05578
2377,32.7762719,-96.7968559
2378,45.2957807,-108.9137544
2379,34.4221319,-119.7026673
2380,43.810817,-99.330178
2381,38.4325896,-82.0201368
2382,40.223825250000004,-74.58928428901505
2383,39.1434406,-77.2013705
2384,42.2432451,-113.8819595
2385,42.524243,-74.4095876
2386,38.3083615,-92.8254697
2387,47.5255933,-52.8724145
2388,37.8771476,-122.1796888
2389,34.8416435,-118.8648189
2390,36.1414836,-114.7252697
2391,35.7561879,-89.9281419
2392,34.2308684,-111.3251355
2393,37.9386712,-87.518899
2394,44.3353211,-85.5741088
2395,30.7857437,-102.8065415
2396,32.112125,-103.1934615
2397,44.63788,-68.845139
2398,40.5434007,-79.1622566
2399,39.6161124,-106.7172844
2400,38.8402805,-97.6114237
2401,37.718829,-121.43437985945519
2402,38.2460475,-122.4396293
2403,32.3828077,-98.9797165
2404,40.1993002,-93.1140993
2405,34.1866193,-118.4486669
2406,30.421309,-87.2169149
2407,31.7754152,-106.464634
2408,32.7876012,-79.9402728
2409,41.1770316,-75.4179623
2410,37.7644952,-89.3350888
2411,33.6423595,-84.4221653
2412,58.3019496,-134.419734
2413,35.0547946,-85.2638881
2414,40.3425843,-77.3072071
2415,30.7098786,-101.2036387
2416,3.9894393,14.178373
2417,35.0841034,-106.6509851
2418,44.0537103,-71.1282572
2419,37.3034933,-89.5230357
2420,44.2138617,-89.4923422
2421,46.3339886,-87.3954333
2422,43.3050631,-70.9753629
2423,33.7423967,-118.1055926
2424,,
2425,37.1067189,-92.5807231
2426,24.4870296,-89.5363207573838
2427,60.7922222,-161.7558333
2428,38.5110803,-122.8473388
2429,39.3138822,-104.0868973
2430,34.1362075,-118.0401497
2431,35.4729886,-97.5170536
2432,32.7174202,-117.1627728
2433,29.0491426,-82.4609331
2434,39.6482059,-104.9879641
2435,32.2593146,-90.4225951
2436,39.180731,-120.8557726
2437,28.8074435,-81.56380980656172
2438,40.8126006,-73.999028
2439,40.8126006,-73.999028
2440,36.0041223,-120.1290272
2441,39.9831616,-75.8238355
2442,40.3339589,-79.2997573
2443,42.3315509,-83.0466403
2444,40.8020712,-124.1636729
2445,37.6922361,-97.3375448
2446,35.536297,-100.9601552
2447,37.0236759,-94.7355042
2448,42.7919727,-83.6277255
2449,36.0625843,-94.1574328
2450,42.1220125,-77.9480575
2451,36.057938,-76.6077213
2452,34.739489,-112.0097939
2453,47.442021,-69.856567
2454,59.7506428,-161.8972349
2455,34.8416435,-118.8648189
2456,38.1259916,-92.6723254
2457,39.6409378,-76.6591376
2458,33.5635206,-101.879336
2459,34.7048613,-81.2142561
2460,35.4309291,-83.447381
2461,53.2815249,-3.057566
2462,42.7198969,-83.0774593
2463,38.8213951,-102.3532435
2464,26.3586885,-80.0830984
2465,26.5865308,-80.052166
2466,36.1778565,-94.2335396
2467,27.3364347,-82.5306527
2468,41.5910323,-93.6046655
2469,37.79052,-114.3894336
2470,34.8253019,-116.0833144
2471,41.6603788,-71.4558911
2472,35.5283506,-108.743907
2473,46.7729322,-92.1251218
2474,41.003643,-88.5253364
2475,33.7358518,-118.2922934
2476,33.7358518,-118.2922934
2477,39.4020593,-75.0393368
2478,33.9887165,-83.8979573
2479,37.9768525,-122.0335624
2480,32.9478267,-112.7168239
2481,38.5810606,-121.4938951
2482,48.3697168,-114.191582
2483,40.8062437,-76.8607084
2484,38.8398935,-83.5051704
2485,44.0234387,-92.4630182
2486,-12.1434656,-77.0221336
2487,,
2488,36.821987,-118.20512944399434
2489,41.8975152,-84.0373054
2490,42.1435257,-77.0543408
2491,48.946502949999996,-54.563767443572885
2492,30.5955289,-96.3071042
2493,37.787351349999994,-120.81972543130206
2494,34.1976308,-119.1803818
2495,30.421309,-87.2169149
2496,45.697234,-84.750049
2497,40.1745538,-74.9226665
2498,36.5092119,-86.8849984
2499,33.6170092,-117.9294401
2500,39.100105,-94.5781416
2501,42.9632405,-85.6678639
2502,42.546904,-99.8625218
2503,35.3272928,-96.9253004
2504,40.6501038,-73.9495823
2505,37.9768525,-122.0335624
2506,60.8167152,-152.71657
2507,52.1169272,5.2728955
2508,33.0577178,-96.34076266801003
2509,33.0577178,-96.34076266801003
2510,37.1949762,-105.0070039
2511,46.980929,-123.889335
2512,33.0164345,-113.3487998
2513,41.5910323,-93.6046655
2514,38.957742,-111.8599842
2515,32.701938999999996,-97.10562379033699
2516,29.430672,-98.688385
2517,39.194164,-96.0711041
2518,20.020452,-155.66391
2519,32.7947731,-116.9625269
2520,41.6659173,-72.6028808
2521,33.3967079,-86.1597137
2522,30.1894252,-82.6394803
2523,33.9323307,-117.5508901
2524,37.24954,-83.1932284
2525,46.1420334,-122.9060318
2526,29.9471559,-90.064909
2527,37.6820583,-121.7680531
2528,36.0965604,-112.0984941
2529,38.4404925,-122.7141049
2530,30.3321838,-81.655651
2531,41.9054695,-90.5599971
2532,41.9539855,-72.7887071
2533,29.0085924,-82.0348092
2534,49.8758782,4.7054986
2535,44.2098442,-123.4934348
2536,34.8759067,-83.958371
2537,33.4881671,-97.1650129
2538,33.743764999999996,-116.22331524966393
2539,39.2465755,-106.29536209696522
2540,33.7445442,-86.1558079
2541,58.3019496,-134.419734
2542,35.9325001,-115.1968105
2543,37.5482697,-121.9885719
2544,33.4881671,-97.1650129
2545,43.8727383,-93.3013213
2546,33.6594422,-85.8316326
2547,40.597407,-124.156034
2548,51.0467479,-113.40548860649379
2549,39.5261206,-119.8126581
2550,38.9332411,-119.9843482
2551,36.4054313,-77.2321893
2552,38.6769945,-86.9141696
2553,33.5206824,-86.8024326
2554,35.8240265,-80.2533838
2555,63.9997694,-22.5565373
2556,38.255757,-119.2312665
2557,54.9058512,-1.3828727
2558,36.2661536,-95.8549456
2559,40.3083174,-105.0810924
2560,47.3083078,-122.0037583
2561,32.3023706,-95.6135715
2562,48.202158,-114.315321
2563,34.106747,-110.94024227101073
2564,38.2971367,-122.2855293
2565,46.808327,-100.783739
2566,39.4534731,-123.81491141575003
2567,37.4137536,-79.1422464
2568,38.7528585,-122.62419487634216
2569,62.9563889,-155.5958333
2570,46.051261,-122.3024166
2571,64.4989922,-165.39879944316317
2572,41.2530179,-79.46299078867807
2573,26.0524224,-80.143929
2574,36.9335998,-106.9991367
2575,33.1580933,-117.3505966
2576,26.8331174,-81.0931234
2577,41.3673191,-82.1073583
2578,33.7475203,-116.9719684
2579,40.9859311,-74.7421089
2580,36.145965,-81.1606401
2581,36.2969971,-86.8883332
2582,34.9889692,-84.3707561
2583,61.2163129,-149.894852
2584,28.2498534,-81.2839038
2585,44.9104912,-120.7227463
2586,33.6856969,-117.8259819
2587,35.2784173,-93.1337856
2588,50.000678,-86.000977
2589,,
2590,,
2591,33.6170092,-117.9294401
2592,29.0283213,-81.3031098
2593,46.8567408,-122.8502933
2594,44.931352000000004,-123.12306553839872
2595,46.128794,-112.942369
2596,37.3399964,-4.5811614
2597,44.721784,-123.920113
2598,44.1682,0.70005
2599,44.1682,0.70005
2600,,
2601,39.688691,-74.98691910292524
2602,45.0176181,-83.6670019
2603,41.6529143,-83.5378173
2604,25.4480101,-80.479102
2605,38.2009055,-84.8732836
2606,27.8953038,-81.9734172
2607,38.7776832,-119.8218443
2608,28.6467776,-97.4379552
2609,28.185916,-82.1490420695828
2610,28.0394654,-81.9498042
2611,61.3221525,-155.20289095535162
2612,21.13487575,-157.21119401451188
2613,35.1490215,-90.0516285
2614,37.869187749999995,-120.44413921559646
2615,35.252597,-95.237467
2616,45.168065,-84.916157
2617,37.6774238,-113.0618277
2618,13.581921,-38.320312
2619,41.734308600000006,-88.28716682316275
2620,34.1261209,-117.5236622
2621,36.2928692,-95.1532966
2622,19.641941,-155.996933
2623,32.6447916,-96.5418608
2624,43.539494,-89.461334
2625,29.3655405,-100.8946984
2626,51.52298415,-0.1369162420189582
2627,33.2101205,-84.7443765
2628,38.6529545,-90.24111656024635
2629,37.9839412,23.7283052
2630,29.0427592,-81.9292505
2631,33.3581802,-94.2543607
2632,33.6205753,-97.7215754
2633,47.6038321,-122.3300624
2634,47.6038321,-122.3300624
2635,36.7183708,-76.2466798
2636,25.4718946,-80.4759905
2637,37.6300316,-97.7826841
2638,47.4156824,-120.2931263
2639,42.461355,-104.3696724
2640,43.0150153,-112.44669526085724
2641,44.1860186,-112.9350041
2642,28.981648,-82.1198117
2643,32.7762719,-96.7968559
2644,43.090959,-77.515298
2645,42.2000966,-71.4245049
2646,42.2000966,-71.4245049
2647,52.666667,1.0
2648,29.8582755,-94.6268618
2649,53.3525496,-113.4151434
2650,29.8582755,-94.6268618
2651,39.828456,-84.786117
2652,38.0686668,-78.8893999
2653,33.7438202,-116.2863072
2654,40.8088861,-96.7077751
2655,45.926552,-116.1223265
2656,40.86142495,-77.94365965852496
2657,40.86142495,-77.94365965852496
2658,46.3580221,-94.2008288
2659,36.3957098,-76.9319035
2660,37.7385,-88.5405213
2661,30.871859,-92.0142852
2662,26.0031465,-80.223937
2663,37.130408,-121.6544974
2664,35.0725367,-98.2436591
2665,38.7535106,-91.1453948
2666,37.1641544,-120.7678602
2667,35.1859901,-86.1118359
2668,13.4727446,144.75201822544284
2669,45.7874957,-108.49607
2670,39.5994095,-110.8107148
2671,32.5369356,-93.6952689
2672,40.924271,-98.338685
2673,40.7596198,-111.8867975
2674,39.972057,-75.1462881
2675,41.5533306,-73.7956214
2676,40.819376,-73.119622
2677,61.0979492,-149.82550706230796
2678,36.8044767,-97.2828207
2679,32.9131834,-94.9693811
2680,36.8044767,-97.2828207
2681,30.8829628,-87.7730474
2682,34.1866193,-118.4486669
2683,25.5059995,93.628385
2684,34.0133561,-117.690075
2685,33.7514966,-84.7477136
2686,32.2105899,-95.8801625
2687,33.4946353,-117.1473661
2688,39.3642852,-74.4229351
2689,34.1866193,-118.4486669
2690,44.1538852,-122.3387709
2691,20.802956799999997,-156.31068331602177
2692,47.7673923,-117.354939
2693,47.7673923,-117.354939
2694,30.671598,-97.65500660120435
2695,41.1312069,-74.3673748
2696,59.7532274,-154.8230265
2697,46.4038957,-101.8459791
2698,41.25717335,-70.81685992029104
2699,45.1602442,-93.0888324
2700,60.20806055,-154.37590876876297
2701,29.3780129,-95.1057625
2702,35.6008883,-98.1188072
2703,31.0237921,-87.4938708
2704,44.573839,-71.185226
2705,42.2989749,-73.9984659
2706,38.9615103,-76.9296515
2707,34.0133561,-117.690075
2708,33.5073346,-96.6126637
2709,47.9317013,-97.0175792
2710,40.8816547,-94.5619095
2711,36.0766534,-87.3870096
2712,41.139981,-104.820246
2713,47.4234599,-120.3103494
2714,33.2618362,-97.2374668
2715,41.083064,-81.518485
2716,4.8999577,-74.2587301
2717,34.9770353,-91.4951307
2718,34.9770353,-91.4951307
2719,42.9179489,-95.3419377
2720,37.693952,-85.8591285
2721,30.7957896,-97.4303803
2722,36.2921,-95.96902871994789
2723,44.066999,-76.130209
2724,33.8708215,-117.9294165
2725,35.84849855,-94.65551718625537
2726,26.1588627,-97.8238428
2727,45.0838098,-93.0069304
2728,30.5672947,-100.6432359
2729,33.6403013,-116.1394485
2730,33.073965,-116.58782989526185
2731,36.5932934,-121.8349515
2732,38.7049317,-117.074251
2733,29.7028266,-98.1257348
2734,64.12355725,-145.19032667489734
2735,47.7673923,-117.354939
2736,30.0271626,-95.0857627
2737,29.5957696,-90.7195348
2738,33.3598365,-97.3916885
2739,28.059633,-81.95058
2740,38.5131989,-90.4400578
2741,32.2990384,-90.1847691
2742,33.9149759,-117.4879855
2743,44.485245,-97.204792
2744,30.3321838,-81.655651
2745,34.5827699,-117.409215
2746,62.0524065,-163.1726947
2747,29.7668868,-92.9751469
2748,26.5256179,-80.0666026
2749,39.5297824,-84.086601
2750,38.9358105,-76.55301414304145
2751,36.0965604,-112.0984941
2752,35.7770244,-103.9566115
2753,34.5242709,-90.4556562
2754,36.0965604,-112.0984941
2755,41.184722300000004,-73.18672053183846
2756,43.0797424,-86.0672715
2757,39.9005585,-74.93389105589023
2758,39.1457247,-121.5913516
2759,36.216795,-81.6745517
2760,32.7725053,-108.2793701
2761,43.874633,-72.808456
2762,31.8752506,-102.3885184
2763,41.9558963,-78.6439164
2764,37.059251,15.294825
2765,40.7720044,-80.7681336
2766,42.8867166,-78.8783922
2767,43.6166163,-116.200886
2768,35.0228761,-94.3813277
2769,35.6753657,-83.7557282
2770,42.9793015,-117.05822689687056
2771,40.014561,-74.3112574
2772,37.4137536,-79.1422464
2773,38.8560185,-120.0129603
2774,45.2215112,-122.5820333
2775,18.41776575,-66.39944742043909
2776,34.482234,-114.4138468
2777,39.855605,-76.7684864
2778,33.4484367,-112.0741417
2779,45.5627429,-94.9472391
2780,-0.703107,-120.9375
2781,42.2591262,-97.6036812
2782,33.407942500000004,-90.20802695478497
2783,43.1206241,-75.6710161
2784,46.2804298,-119.2752055
2785,35.1477774,-114.5682983
2786,42.1611623,-88.05218895513374
2787,29.3780129,-95.1057625
2788,34.3541659,-119.0592705
2789,43.1689044,-86.2639461
2790,45.232476,-88.007606
2791,33.6290111,-112.2819337
2792,32.9604305,-96.83025951893629
2793,41.8630193,-93.6949181
2794,27.9477595,-82.458444
2795,33.8752945,-117.5664449
2796,45.1255134,-114.9327415
2797,43.55222,-87.9617585
2798,46.2010524,-119.0135347
2799,18.4485547,-66.0166767
2800,43.1805944,-80.2763504
2801,43.4918307,-116.4201223
2802,32.7174202,-117.1627728
2803,29.6720821,-83.3758593
2804,43.5737361,-116.559631
2805,35.7803977,-78.6390989
2806,44.4447055,-88.5789902
2807,5.76420625,-73.37509176653637
2808,38.5349571,-89.7007595
2809,,
2810,5.76420625,-73.37509176653637
2811,34.1234629,-116.4140676
2812,61.5824216,-149.4425638
2813,36.9775016,-76.42977
2814,61.8050465,-149.73677930645164
2815,34.5058282,-117.8178409
2816,41.9356113,-80.224782
2817,41.6086711,-88.2054345
2818,39.2864787,-80.2561981
2819,41.7907878,-107.239176
2820,11.3493093,76.8011024
2821,30.671598,-97.65500660120435
2822,38.4970321,-94.9508229
2823,37.8560145,-121.99359432055684
2824,40.0186921,-78.5039069
2825,36.7232466,-87.2623516
2826,40.6501038,-73.9495823
2827,40.6584358,-74.2995923
2828,42.8330755,-108.730702
2829,41.3095885,-122.8014177
2830,45.6306954,-122.6744557
2831,35.05583505,-89.78225540449687
2832,33.4484367,-112.0741417
2833,,
2834,45.9706837,-120.3531075
2835,33.4918203,-80.8556476
2836,44.034183,-107.448002
2837,45.926552,-116.1223265
2838,43.182839,-84.678856
2839,36.8155432,-111.6376612
2840,41.2376342,-81.9287552
2841,38.0872162,-107.5331147
2842,40.3634026,-79.8664375
2843,43.223191,-71.332169
2844,,
2845,41.8930715,-91.1507132
2846,60.359576849999996,-146.34578769800567
2847,57.9608333,-136.2275
2848,44.213697,-114.938844
2849,31.611643100000002,-82.73347185137965
2850,42.8269485,-118.9142379
2851,40.0301105,-74.6201691
2852,48.6103584,-123.1483365
2853,33.035378,-116.86751322074122
2854,36.0965604,-112.0984941
2855,27.7677894,-80.6013691
2856,41.45011,-74.4164807
2857,36.803387,-114.0671888
2858,38.4040054,-96.181623
2859,39.9670569,-74.9426677
2860,39.3642852,-74.4229351
2861,42.8330755,-108.730702
2862,33.4254684,-94.0430977
2863,37.4642789,-81.6981659
2864,41.5275938,-74.236816
2865,41.5275938,-74.236816
2866,46.2067583,-119.7691601
2867,44.4158398,-118.9534319
2868,40.75839,-82.5154471
2869,44.8982407,-115.3392759
2870,44.592912,-70.228729
2871,29.7589382,-95.3676974
2872,39.3626162,-74.5809892
2873,33.8644291,-118.0539323
2874,47.4716343,-115.9237221
2875,33.8644291,-118.0539323
2876,37.0027644,-101.8973307
2877,42.7919727,-83.6277255
2878,35.5939325,-105.2238969
2879,42.9304376,-70.824896
2880,,
2881,32.6400541,-117.0841955
2882,34.4353607,-83.1072053
2883,52.4434332,-1.8689868
2884,69.3669444,-152.1441667
2885,36.0219333,-106.958428
2886,,
2887,67.3599327,-145.1961283
2888,38.1557502,-121.6913439
2889,47.0797219,-122.0514335
2890,41.498667,-79.8703345
2891,60.2036369,-154.3171268
2892,39.359942,-77.0620833
2893,50.8214626,-0.1400561
2894,20.29654545,38.53429714399387
2895,38.816704,-90.96176443842681
2896,43.1854085,-101.655263
2897,42.6764593,-76.8230111
2898,42.4420167,-76.0988161
2899,44.0445947,-103.2176913
2900,36.5407344,-114.4429886
2901,31.4864151,-82.0167321
2902,42.8501191,-106.3251384
2903,26.7542312,-80.9336753
2904,36.6612387,-80.9239671
2905,47.9543375,-117.476891
2906,44.279461,-83.490252
2907,42.36790855,-71.12678237443698
2908,32.2459764,-88.3794756
2909,29.5639758,-95.2864299
2910,39.0131644,-87.7291001
2911,35.7325352,-78.8505516
2912,41.8755616,-87.6244212
2913,34.977586,-86.7236099
2914,28.810823,-81.8778582
2915,36.3302284,-119.2920585
2916,39.9659459,-74.8051628
2917,30.4380832,-84.2809332
2918,42.2071434,-72.60765
2919,29.373251250000003,-98.56635536935295
2920,37.8399791,-94.7082882
2921,35.3848841,-77.9927651
2922,35.3848841,-77.9927651
2923,32.2593146,-90.4225951
2924,34.7428521,-111.4093051
2925,33.5862149,-86.2860888
2926,,
2927,32.7876012,-79.9402728
2928,45.4594907,-69.5906101
2929,32.7876012,-79.9402728
2930,41.27095945,-71.98391113625314
2931,34.1863161,-118.1352329
2932,34.6391501,-120.4579409
2933,41.27095945,-71.98391113625314
2934,41.6109269,-73.7129076
2935,42.0970023,-79.2353259
2936,37.1922068,-98.0835849
2937,35.8656284,-84.68494
2938,43.0630734,-86.2283864
2939,36.1622296,-86.7743531
2940,37.5597754,-90.294007
2941,63.268711,-146.0710825
2942,34.0234337,-84.6154897
2943,48.9142,-103.29491
2944,36.775878,-87.3555622
2945,42.8867166,-78.8783922
2946,40.7896239,-73.9598939
2947,41.8847507,-88.2039607
2948,48.1185325,-122.7679629
2949,48.601033,-93.4105904
2950,38.7876175,-76.2535598
2951,17.7289564,-64.75901597858353
2952,35.560665,-106.3485103
2953,42.8507588,-72.5572913
2954,18.465299,-66.116666
2955,29.0258132,-80.9271271
2956,36.1881365,-94.5404962
2957,39.8333574,-88.8637186
2958,35.1816047,-111.6165953319917
2959,45.6794293,-111.044047
2960,35.1490215,-90.0516285
2961,46.9298236,-95.6761851
2962,37.0430812,-100.920999
2963,28.5421109,-81.3790304
2964,39.6519275,-121.5858444
2965,27.9477595,-82.458444
2966,48.0517429,-122.1768209
2967,36.0301134,-114.9826194
2968,27.9477595,-82.458444
2969,30.30711,-84.26366270607735
2970,33.4254684,-94.0430977
2971,37.5544953,-88.9722932
2972,39.2908816,-76.610759
2973,32.379952849999995,-86.3107669425032
2974,33.4956744,-88.4272627
2975,37.6820583,-121.7680531
2976,34.1206564,-84.0043513
2977,37.0759925,-97.87493803218001
2978,40.125222,-87.6304614
2979,35.638326,-118.48446958199332
2980,46.1389738,-114.9143539
2981,29.4960702,-95.4657756
2982,37.177437,-91.65675379050785
2983,26.715364,-80.0532942
2984,39.0433935,-122.92166686874718
2985,58.3019496,-134.419734
2986,48.6482183,-118.7378067
2987,17.0,122.0
2988,39.1014537,-84.5124602
2989,36.0998131,-80.2440518
2990,35.3738712,-119.0194639
2991,34.9979453,-78.3233325
2992,41.3136915,-76.6532868
2993,19.2090681,72.97189895316299
2994,38.75511285,-121.35330894827251
2995,32.97067175,-97.68392100646909
2996,32.7551703,-111.5534932
2997,,
2998,,
2999,35.0988648,-120.612393
3000,39.3959655,-101.0526881
3001,40.6916904,-89.7951769
3002,36.4275699,-84.9318919
3003,29.7355047,-94.9774274
3004,45.672075,-118.7885967
3005,35.7790078,-115.324314
3006,40.201499,-77.1890783
3007,33.8695249,-101.5973877
3008,39.6365056,-74.8023853
3009,39.6365056,-74.8023853
3010,30.3321838,-81.655651
3011,38.529822,-78.435958
3012,28.2336196,-82.1811947
3013,-20.2855767,57.48022765
3014,37.5912097,-82.6682117
3015,33.5951283,-7.6246635
3016,,
3017,41.4899827,-71.3137707
3018,35.532198,-97.9550578
3019,42.4358914,-89.3319502
3020,33.8963593,-118.3053037
3021,30.0971621,-95.6160549
3022,35.6009498,-82.5540161
3023,33.5123245,-103.3396737
3024,31.7754152,-106.464634
3025,35.1816047,-111.6165953319917
3026,52.2034823,0.1235817
3027,41.9287812,-74.0023702
3028,41.9287812,-74.0023702
3029,30.055702500000002,-81.90363744258859
3030,41.8847507,-88.2039607
3031,34.6381255,-99.3339754
3032,34.7942511,-118.853568
3033,47.0639275,-109.428213
3034,26.1223084,-80.1433786
3035,40.282292,-104.7780809
3036,37.4688273,-122.1410751
3037,36.533767,-82.33343531171823
3038,41.7907878,-107.239176
3039,42.1887721,-120.345792
3040,31.0339058,-96.5079742
3041,41.4828144,-87.3328139
3042,30.5182727,-82.94819
3043,42.716293,-78.828717
3044,34.1866193,-118.4486669
3045,31.4215482,-85.3373084
3046,32.5365333,-94.9427169
3047,37.6688205,-122.080796
3048,27.1713925,-80.28422171034893
3049,,
3050,37.9189346,-91.0954143
3051,34.8150907,-92.2243153
3052,30.4380832,-84.2809332
3053,34.7336097,-115.2449794
3054,46.9970635,-120.5451223
3055,51.1074019,-111.5920173
3056,34.1483499,-118.0014517
3057,34.2625025,-118.427027
3058,38.5810606,-121.4938951
3059,60.5544444,-151.2583333
3060,40.6597665,-111.9965997
3061,40.6597665,-111.9965997
3062,-2.1685398,-79.4630975
3063,35.2358119,-115.501518
3064,45.978622,-74.1373095
3065,40.0370565,-74.6929368
3066,35.0988648,-120.612393
3067,38.9332411,-119.9843482
3068,35.0841034,-106.6509851
3069,44.9626333,-73.07049380285743
3070,39.0924792,-94.4137923
3071,39.0924792,-94.4137923
3072,35.1490215,-90.0516285
3073,39.4745166,-118.7778952
3074,41.208209,-122.271953
3075,38.2694347,-108.5478691
3076,41.7690519,-87.7770096
3077,45.6306954,-122.6744557
3078,34.9352537,-119.6151279
3079,33.706205,-86.67007895992774
3080,37.5593419,-102.39656220342752
3081,21.5792483,-158.19701744667657
3082,32.5476245,-99.1659072
3083,27.0999188,-82.4543597
3084,37.0833893,-88.6000478
3085,38.7674439,-123.5298281
3086,42.2038829,-91.5240561
3087,41.6086711,-88.2054345
3088,29.16941,-95.4318847
3089,29.417139652173912,-98.48652173913044
3090,31.1871319,-94.7810412
3091,35.4460475,139.430823
3092,35.1464797,-90.1845388
3093,48.161352,-94.512455
3094,21.304547,-157.8556764
3095,42.1278673,-74.2629234
3096,46.283015,-96.077558
3097,39.5051006,-77.5663774
3098,40.6754226,-81.8719592
3099,34.1206564,-84.0043513
3100,24.833333,-104.833333
3101,34.3798765,-118.5291917
3102,39.9356016,-91.4098727
3103,34.4635757,-113.4157715
3104,34.3664127,-89.5187664
3105,43.9226641,-90.2711682
3106,35.1816047,-111.6165953319917
3107,35.9489566,-85.0269015
3108,43.4065089,-124.2242824
3109,,
3110,40.7996651,-78.0541814
3111,40.764252,-102.0404748
3112,34.6200885,-118.4131734
3113,33.5559483,-116.6745701
3114,,
3115,41.42265,-122.386127
3116,42.2222614,-83.3965995
3117,38.3505995,-81.6332812
3118,42.6606263,-76.4307699
3119,33.3943282,-104.5229518
3120,32.2228765,-110.9748477
3121,34.8416435,-118.8648189
3122,44.973260499999995,-91.29926848841609
3123,39.423429,-76.29001049733459
3124,33.7475203,-116.9719684
3125,35.4661821,-82.5164242
3126,36.4981341,-84.5127162
3127,41.18934655,-71.56780282769239
3128,30.0474688,-99.1400207
3129,36.0041223,-120.1290272
3130,33.4942189,-111.9260184
3131,61.1299396,-146.3493638
3132,37.9588565,-120.40443116813324
3133,37.9455983,23.672332
3134,41.8148442,-73.5622834
3135,25.7741728,-80.19362
3136,36.4984737,-79.148904
3137,40.6460635,-111.4979741
3138,33.3107771,-117.4826115
3139,38.0049214,-121.805789
3140,29.3880028,-82.4481694
3141,37.4635519,-122.428586
3142,38.3172715,-88.9031201
3143,39.6161124,-106.7172844
3144,50.1106444,8.6820917
3145,33.6117105,-111.7173613
3146,6.8137426,-58.1624465
3147,19.743906,-156.0422959812206
3148,41.6086711,-88.2054345
3149,31.3076024,-96.8923535
3150,37.8044557,-122.2713563
3151,37.8044557,-122.2713563
3152,61.2163129,-149.894852
3153,34.09751,-117.6483876
3154,51.3423107,6.402672833934446
3155,34.8480597,-114.6141316
3156,48.313069,-101.737108
3157,38.26321985,-121.94536296461476
3158,33.6383552,-95.582343
3159,33.6383552,-95.582343
3160,34.035591,-118.689423
3161,42.6990321,-73.1118964
3162,43.2725932,-70.867316
3163,31.7766863,-99.4461098
3164,,
3165,37.0439358,-93.3098534
3166,41.2621283,-95.8613912
3167,40.8024876,-94.6424676
3168,39.100105,-94.5781416
3169,19.9839473,-155.2361468
3170,32.4464139,-95.7041948
3171,42.1798043,-89.05669931594156
3172,50.97114905,0.008616326366120218
