,Location,TotalFatalInjuries,pop,Scaled_Fatalities
459,"blue ridge, tx",0.0,532950.0,0.0
367,"beltsville, md",0.0,579180.0,0.0
424,"bishopville,, sc",0.0,28439.0,0.0
423,"bishopville, sc",0.0,73064.0,0.0
422,"bishop, tx",0.0,14686.0,0.0
420,"biscoe, ar",0.0,62821.0,0.0
378,"bentonville, ar",0.0,107835.0,0.0
381,"berlin, ga",0.0,79955.0,0.0
383,"berlin, nd",0.0,16244.0,0.0
385,"berrien springs, mi",0.0,65238.0,0.0
387,"berthoud, co",0.0,78565.0,0.0
389,"bessemer, al",0.0,355244.0,0.0
390,"bessemer, mi",0.0,2841952.0,0.0
392,"bethany, ok",0.0,96596.0,0.0
394,"bethel, pa",0.0,571281.0,0.0
397,"beulah, nd",0.0,52233.0,0.0
398,"beverly, ma",0.0,183791.0,0.0
400,"bicknell, ut",0.0,984336.0,0.0
373,"benson, mn",0.0,33740.0,0.0
403,"big delta, ak",0.0,242072.0,0.0
404,"big falls, mn",0.0,86875.0,0.0
405,"big lake, ak",0.0,52835.0,0.0
406,"big lake, mn",0.0,36058.0,0.0
407,"big pine key, fl",0.0,15895.0,0.0
408,"big piney, wy",0.0,201238.0,0.0
409,"big river, ak",0.0,16331.0,0.0
410,"big spring, tx",0.0,340734.0,0.0
411,"big sur, ca",0.0,8996.0,0.0
412,"biggs, ca",0.0,24652.0,0.0
414,"biloxi, ms",0.0,355244.0,0.0
416,"bingham, ne",0.0,18772.0,0.0
366,"belton, tx",0.0,91685.0,0.0
462,"bluff, ut",0.0,15695.0,0.0
463,"bluffdale, ut",0.0,129252.0,0.0
497,"boyle, ms",0.0,45289.0,0.0
358,"belle glade, fl",0.0,66495.0,0.0
501,"bracketville, tx",0.0,40554.0,0.0
502,"bradley, ar",0.0,22352.0,0.0
505,"branch, la",0.0,121205.0,0.0
506,"brandon, fl",0.0,40125.0,0.0
507,"braselton, ga",0.0,46921.0,0.0
508,"brawley, ca",0.0,206981.0,0.0
509,"brazil, in",0.0,91256.0,0.0
356,"belle chase, la",0.0,115510.0,0.0
511,"breckenridge, mn",0.0,81313.0,0.0
512,"breckenridge, tx",0.0,13591.0,0.0
513,"breese, il",0.0,83402.0,0.0
514,"bremerton, wa",0.0,172808.0,0.0
516,"brentwood, ca",0.0,178026.0,0.0
518,"brevig mission, ak",0.0,7646786.0,0.0
519,"brewer, me",0.0,3414741.0,0.0
520,"bricktown, nj",0.0,26200.0,0.0
355,"bellaire, mi",0.0,225796.0,0.0
522,"bridgeport, ct",0.0,9115.0,0.0
523,"bridgeport, ne",0.0,14874.0,0.0
524,"bridgeport, nj",0.0,14238.0,0.0
354,"bell city, la",0.0,68137.0,0.0
526,"bridgeville, pa",0.0,36199.0,0.0
529,"brighton, mi",0.0,347194.0,0.0
530,"brimfield, il",0.0,104690.0,0.0
499,"bozeman, mt",0.0,93000.0,0.0
496,"boyd, mn",0.0,99801.0,0.0
464,"bluffton, oh",0.0,226338.0,0.0
495,"boxborough, ma",0.0,12865.0,0.0
466,"blythe, ca",0.0,445405.0,0.0
467,"blytheville, ar",0.0,598351.0,0.0
468,"boaz, al",0.0,139001.0,0.0
470,"boerne, tx",0.0,10969.0,0.0
471,"boise city, ok",0.0,656013.0,0.0
363,"beloit, ks",0.0,4336.0,0.0
473,"bolingbrook, il",0.0,13199.0,0.0
474,"bon wier, tx",0.0,16146.0,0.0
475,"bondurant, wy",0.0,25264.0,0.0
476,"bonifay, fl",0.0,17261.0,0.0
477,"bonita, la",0.0,7172.0,0.0
478,"bonner springs, ks",0.0,80347.0,0.0
480,"boonville, in",0.0,276263.0,0.0
481,"boonville, ny",0.0,1024027.0,0.0
362,"bellville, tx",0.0,22315.0,0.0
483,"boron, ca",0.0,18216.0,0.0
484,"boscobel, wi",0.0,11405.0,0.0
361,"bellingham, wa",0.0,559488.0,0.0
487,"boulder city, nv",0.0,106708.0,0.0
360,"bellevue, wa",0.0,597181.0,0.0
489,"boulevard, ca",0.0,8540.0,0.0
490,"bountiful, ut",0.0,216714.0,0.0
491,"bowling green, ky",0.0,168746.0,0.0
359,"bellevue, ne",0.0,91168.0,0.0
494,"box elder, sd",0.0,37485.0,0.0
692,"carthage, ms",0.0,5197.0,0.0
694,"casa grande, az",0.0,4540567.0,0.0
998,"d/fw airport, tx",0.0,14143.0,0.0
904,"conway, ar",0.0,216650.0,0.0
891,"comstock park, mi",0.0,91521.0,0.0
322,"baxley, ga",0.0,151593.0,0.0
893,"concord, nc",0.0,1287050.0,0.0
895,"concordia, ks",0.0,32918.0,0.0
896,"congress, az",0.0,70757.0,0.0
897,"conneaut, oh",0.0,16442.0,0.0
898,"connellsville, pa",0.0,104293.0,0.0
321,"battleground, wa",0.0,155572.0,0.0
900,"conrad, mt",0.0,577111.0,0.0
901,"conroe, tx",0.0,135229.0,0.0
902,"constantine, mi",0.0,29824.0,0.0
903,"conway springs, ks",0.0,143662.0,0.0
905,"conway, sc",0.0,566664.0,0.0
852,"cocoa, fl",0.0,45629.0,0.0
907,"conyngham, pa",0.0,81383.0,0.0
908,"coolidge, az",0.0,69039.0,0.0
909,"coolidge, ga",0.0,3811512.0,0.0
911,"cooper, tx",0.0,10381288.0,0.0
912,"coos bay, or",0.0,44094.0,0.0
913,"cope, sc",0.0,13850.0,0.0
914,"copeville, tx",0.0,736836.0,0.0
918,"cordele, ga",0.0,15114.0,0.0
920,"corinth, ms",0.0,26090.0,0.0
921,"corinth, ny",0.0,88338.0,0.0
922,"cornelia, ga",0.0,7480601.0,0.0
923,"corning, ar",0.0,24282.0,0.0
889,"commerce, ga",0.0,1204820.0,0.0
323,"baxter springs, ks",0.0,7610.0,0.0
887,"colusa, ca",0.0,219304.0,0.0
886,"columbus, oh",0.0,2119950.0,0.0
854,"coeur d' alene, id",0.0,9574.0,0.0
855,"coeur d'alene, id",0.0,583999.0,0.0
856,"cokeville, wy",0.0,84248.0,0.0
857,"colburn, id",0.0,49558.0,0.0
859,"colcord, ok",0.0,94807.0,0.0
860,"cold bay, ak",0.0,14775.0,0.0
862,"coleman, wi",0.0,55997.0,0.0
863,"college park, md",0.0,146093.0,0.0
864,"college place, wa",0.0,21314.0,0.0
869,"colo springs, co",0.0,41835.0,0.0
870,"colorado city, az",0.0,69039.0,0.0
871,"colorado spgs, co",0.0,57969.0,0.0
872,"colorado spring, co",0.0,1445455.0,0.0
873,"colquitt, ga",0.0,40183.0,0.0
874,"colts neck, nj",0.0,76652.0,0.0
875,"columbia city, in",0.0,57341.0,0.0
876,"columbia sta., oh",0.0,170340.0,0.0
877,"columbia, ca",0.0,115814.0,0.0
878,"columbia, la",0.0,193180.0,0.0
879,"columbia, mo",0.0,86467.0,0.0
880,"columbia, sc",0.0,208457.0,0.0
324,"baxter state pk, me",0.0,49218.0,0.0
882,"columbus, ks",0.0,39917.0,0.0
883,"columbus, ms",0.0,324465.0,0.0
885,"columbus, nm",0.0,984336.0,0.0
319,"battle mountain, nv",0.0,49706.0,0.0
928,"corona, nm",0.0,31159.0,0.0
929,"corpus christi, tx",0.0,365707.0,0.0
967,"cresson, tx",0.0,118998.0,0.0
970,"creswell, or",0.0,773883.0,0.0
971,"creve coeur, mo",0.0,678368.0,0.0
972,"crookston, mn",0.0,743498.0,0.0
973,"croom, fl",0.0,28351.0,0.0
975,"cross keys, nj",0.0,290290.0,0.0
316,"batesville, in",0.0,25204.0,0.0
977,"crown point, in",0.0,41860.0,0.0
978,"crystal beach, tx",0.0,49706.0,0.0
979,"crystal city, tx",0.0,1036550.0,0.0
980,"crystal lake, il",0.0,35815.0,0.0
981,"crystal river, fl",0.0,196923.0,0.0
982,"crystal, mn",0.0,35757.0,0.0
983,"cuba, mo",0.0,26447.0,0.0
984,culebra,0.0,87857.0,0.0
985,culebra island,0.0,78211.0,0.0
986,"culkana, ak",0.0,15957.0,0.0
315,"batesville, ga",0.0,467898.0,0.0
989,"culver, in",0.0,26067.0,0.0
990,"cumberland isla, ga",0.0,105741.0,0.0
991,"cumberland, ky",0.0,69697.0,0.0
313,"batavia, ny",0.0,561475.0,0.0
993,"cumming, ga",0.0,210176.0,0.0
995,"cut bank, mt",0.0,364214.0,0.0
996,"cutler river, ak",0.0,4953.0,0.0
997,"cynthiana, ky",0.0,19731.0,0.0
968,"crested butte, co",0.0,81807.0,0.0
966,"cressey, ca",0.0,40755.0,0.0
930,"corry, pa",0.0,5288.0,0.0
965,"crescent city, ca",0.0,13059.0,0.0
931,"corsicana, tx",0.0,194299.0,0.0
932,"corsicna, tx",0.0,190886.0,0.0
934,"cortland, ny",0.0,48817.0,0.0
935,"cortland, oh",0.0,21955.0,0.0
936,"corvallis, or",0.0,268645.0,0.0
939,"cottage grove, wi",0.0,172808.0,0.0
940,"cotton plant, ar",0.0,29376.0,0.0
942,"cottonwood fall, ks",0.0,9564.0,0.0
943,"cotulla, tx",0.0,1057976.0,0.0
945,"coulterville, ca",0.0,299310.0,0.0
946,"council bluffs, ia",0.0,1378606.0,0.0
947,"coushatta, la",0.0,23099.0,0.0
948,"cove, or",0.0,45778.0,0.0
949,"coventryville, ny",0.0,202142.0,0.0
950,"covington, in",0.0,170340.0,0.0
952,"covington, tn",0.0,25626.0,0.0
953,"covington, tx",0.0,76828.0,0.0
956,"crafton, pa",0.0,28957.0,0.0
958,"craigmont, id",0.0,158912.0,0.0
959,"cranbury, nj",0.0,56050.0,0.0
960,"crane lake, mn",0.0,29824.0,0.0
961,"crane, tx",0.0,37482.0,0.0
962,"crawford, ms",0.0,459336.0,0.0
963,"creede, co",0.0,1287050.0,0.0
964,"crenshaw, ms",0.0,530852.0,0.0
853,"cody, wy",0.0,334209.0,0.0
851,"cocoa beach, fl",0.0,32732.0,0.0
695,"casa, ar",0.0,98947.0,0.0
749,charlotte amali,0.0,110675.0,0.0
734,"chandalar, ak",0.0,12991.0,0.0
735,"chandeleur isl, la",0.0,33893.0,0.0
736,"chandeleur isl., la",0.0,51400.0,0.0
737,"chandeleur isla, la",0.0,152227.0,0.0
338,"beaver, wv",0.0,91256.0,0.0
739,"chantilly, va",0.0,41893.0,0.0
741,"chapman, al",0.0,41725.0,0.0
742,"charelston, sc",0.0,30411.0,0.0
743,"charenton, la",0.0,16146.0,0.0
745,"charleston, wv",0.0,234687.0,0.0
746,"charlestown, in",0.0,170340.0,0.0
747,"charlestown, ri",0.0,17262.0,0.0
750,"charlotte, mi",0.0,618476.0,0.0
850,"cobb, ga",0.0,82320.0,0.0
337,"beaver falls, pa",0.0,120073.0,0.0
753,"charlotte, vt",0.0,53430.0,0.0
755,"chatham, ma",0.0,314769.0,0.0
757,"chattahoochee, fl",0.0,16993.0,0.0
759,"chattanooga, tn",0.0,26623.0,0.0
761,"chelan, wa",0.0,117959.0,0.0
762,"cheney, wa",0.0,41725.0,0.0
763,"cheneyville, la",0.0,85134.0,0.0
766,"chesaning, mi",0.0,30411.0,0.0
333,"beatty, nv",0.0,897460.0,0.0
772,"chesterville, oh",0.0,60433.0,0.0
773,"cheswold, de",0.0,15386.0,0.0
733,"chandalar lake, ak",0.0,16583.0,0.0
732,"champlain, ny",0.0,449386.0,0.0
339,"becker, mn",0.0,10092.0,0.0
730,"champaign, il",0.0,23313.0,0.0
696,"cascade locks, or",0.0,465183.0,0.0
698,"cashion, ok",0.0,27130.0,0.0
699,"cashmere, wa",0.0,1837970.0,0.0
700,"casper, wy",0.0,139932.0,0.0
702,"cassville, wi",0.0,259126.0,0.0
341,"bedford park, il",0.0,10693.0,0.0
704,"castlerock, co",0.0,219124.0,0.0
705,"castroville, ca",0.0,48123.0,0.0
706,"cat cay, bahamas",0.0,23893.0,0.0
707,"catalina island, ca",0.0,520712.0,0.0
710,"cedar hill, tx",0.0,291020.0,0.0
712,"cedar rapids, ia",0.0,80321.0,0.0
715,"cedarville, oh",0.0,64778.0,0.0
716,"center village, oh",0.0,18593.0,0.0
717,"center, co",0.0,29159.0,0.0
719,"centerto, in",0.0,25665.0,0.0
720,"centerville, al",0.0,121570.0,0.0
340,"beckley, wv",0.0,50701.0,0.0
722,"central, ut",0.0,13864.0,0.0
723,"centre hall, pa",0.0,154567.0,0.0
724,"centre, al",0.0,211354.0,0.0
725,"ceresco, mi",0.0,88338.0,0.0
726,"chadron, ne",0.0,30964.0,0.0
728,"chambers island, wi",0.0,24080.0,0.0
729,"chamblee, ga",0.0,1372142.0,0.0
776,"chicago, il",0.0,2427953.0,0.0
778,"chicken, ak",0.0,94273.0,0.0
779,"chico, ca",0.0,668879.0,0.0
813,"clayton, nm",0.0,57063.0,0.0
815,"clear lake, ia",0.0,129548.0,0.0
816,"clear lake, mn",0.0,38851.0,0.0
817,"clearlake, ca",0.0,24396.0,0.0
819,"cleburne, tx",0.0,87083.0,0.0
820,"clemson, sc",0.0,1041781.0,0.0
329,"baytown, tx",0.0,10150.0,0.0
823,"cleveland, oh",0.0,120511.0,0.0
824,"cleveland, tx",0.0,70287.0,0.0
825,"clewiston, fl",0.0,598153.0,0.0
826,"clifton, az",0.0,200026.0,0.0
827,"clifton, tn",0.0,9039.0,0.0
828,"clifton, tx",0.0,4200.0,0.0
829,"clifton, va",0.0,152765.0,0.0
833,"clinton, in",0.0,154567.0,0.0
835,"clinton, mo",0.0,53569.0,0.0
836,"clinton, mt",0.0,8235.0,0.0
837,"clinton, sc",0.0,37192.0,0.0
838,"clio, sc",0.0,13850.0,0.0
840,"cloudcroft, nm",0.0,8777.0,0.0
841,"clovis, ca",0.0,20424.0,0.0
842,"clovis, nm",0.0,93272.0,0.0
843,"coahama, tx",0.0,30691.0,0.0
844,"coalinga, ca",0.0,2027712.0,0.0
845,"coaltown, pa",0.0,25306.0,0.0
847,"coatesville, pa",0.0,3877129.0,0.0
814,"cle elum, wa",0.0,15114.0,0.0
812,"clayton, la",0.0,3504.0,0.0
780,"childress, tx",0.0,33893.0,0.0
811,"claryville, ny",0.0,11400.0,0.0
781,"chillicothe, mo",0.0,193300.0,0.0
782,"chiloquin, or",0.0,845649.0,0.0
783,"chinle, az",0.0,77179.0,0.0
784,"chino valley, az",0.0,10300.0,0.0
332,"beatrice, ne",0.0,54608.0,0.0
787,"chipley, fl",0.0,66434.0,0.0
789,"chowchilla, ca",0.0,129252.0,0.0
790,"christiansburg, va",0.0,276263.0,0.0
791,"christmasvalley, or",0.0,26597.0,0.0
331,"bear trap, id",0.0,17528.0,0.0
794,"chuluota, fl",0.0,368835.0,0.0
795,"churchton, md",0.0,40849.0,0.0
330,"beach lake, pa",0.0,26090.0,0.0
797,"cinncinati, oh",0.0,170510.0,0.0
798,"circle, ak",0.0,449878.0,0.0
799,"cisco, tx",0.0,9540.0,0.0
800,"cissno park, il",0.0,14569.0,0.0
801,"claire city, sd",0.0,2027712.0,0.0
802,"clam gulch, ak",0.0,15107.0,0.0
805,"clarion, pa",0.0,108242.0,0.0
806,"clarksburg, wv",0.0,93764.0,0.0
807,"clarksville, ar",0.0,9620.0,0.0
808,"clarksville, in",0.0,62821.0,0.0
809,"clarksville, tn",0.0,9343.0,0.0
810,"clarksville, tx",0.0,32730.0,0.0
1595,"goddard, ks",0.0,618119.0,0.0
271,"axtell, ne",0.0,15717.0,0.0
2789,"moulton, al",0.0,797557.0,0.0
2416,"longview, wa",0.0,42700.0,0.0
2399,"lock haven, pa",0.0,518907.0,0.0
2400,"lockhart, tx",0.0,37482.0,0.0
2401,"lockport, il",0.0,2028.0,0.0
2402,"lockport, ny",0.0,1837970.0,0.0
2403,"lodi, ca",0.0,412653.0,0.0
202,arecibo,0.0,39695.0,0.0
2405,"logansport, in",0.0,441867.0,0.0
2406,loiza,0.0,11349.0,0.0
2407,"loma, mt",0.0,13197.0,0.0
201,"ardmore, ok",0.0,125982.0,0.0
2409,"london, ky",0.0,26784.0,0.0
2413,"long beach, ca",0.0,1171692.0,0.0
2417,"longwood, fl",0.0,85778.0,0.0
2433,"loveland, co",0.0,2027712.0,0.0
2418,"lonoke, ar",0.0,315354.0,0.0
2419,"lordsburg, nm",0.0,85445.0,0.0
2420,"loreauville, la",0.0,103760.0,0.0
2421,"lorenzo, tx",0.0,61888.0,0.0
200,"arcola, tx",0.0,797557.0,0.0
2423,"los alamitos, ca",0.0,80093.0,0.0
2424,"los alamos, nm",0.0,28439.0,0.0
2426,"los banos, ca",0.0,157077.0,0.0
2427,"los fresnos, tx",0.0,23409.0,0.0
2428,"los lunas, nm",0.0,1061436.0,0.0
2429,"loudon county, va",0.0,121570.0,0.0
2430,"loudon, tn",0.0,89168.0,0.0
2398,"loami, il",0.0,16621.0,0.0
2397,"llano, tx",0.0,4394585.0,0.0
2396,"llano, ca",0.0,129351.0,0.0
2395,"lk havasu city, az",0.0,14396.0,0.0
208,"arlington, tx",0.0,34199.0,0.0
2366,"lindreth, nm",0.0,33755.0,0.0
2367,"lipan, tx",0.0,58619.0,0.0
2368,"lisabuella, wa",0.0,101031.0,0.0
2369,"lisbon, oh",0.0,28957.0,0.0
2371,"lissie, tx",0.0,15435.0,0.0
2372,"litchfield park, az",0.0,449514.0,0.0
2373,"litchfield, il",0.0,2193.0,0.0
207,"arlington, tn",0.0,15926.0,0.0
206,"arkansas city, ks",0.0,141122.0,0.0
2377,"little river, ca",0.0,597181.0,0.0
2378,"little rock, ar",0.0,466622.0,0.0
2379,"little s.simons, ga",0.0,15138.0,0.0
2380,"little valley, ny",0.0,56141.0,0.0
2381,"littlefield, az",0.0,57566.0,0.0
2382,"littlefield, tx",0.0,39695.0,0.0
2383,"littleton, co",0.0,73451.0,0.0
2385,"live oak, fl",0.0,55703.0,0.0
2386,"livengood, ak",0.0,32730.0,0.0
205,"arkadelphia, ar",0.0,1024027.0,0.0
204,"aripeka, fl",0.0,5712.0,0.0
2389,"livermore, me",0.0,2363.0,0.0
2390,"liverpool, tx",0.0,312321.0,0.0
203,"argyle, ny",0.0,59766.0,0.0
2392,"livingston, tn",0.0,40136.0,0.0
199,"arcadia, ok",0.0,984336.0,0.0
2434,"lovell, wy",0.0,6764.0,0.0
1600,"goldfield, nv",0.0,51524.0,0.0
2486,"malad city, id",0.0,47898.0,0.0
2470,"madison, fl",0.0,323171.0,0.0
2472,"madison, in",0.0,1011629.0,0.0
2473,"madison, ms",0.0,9438.0,0.0
2474,"madison, wi",0.0,7172.0,0.0
2475,"madison, wv",0.0,23222.0,0.0
2477,"madras, or",0.0,49833.0,0.0
196,"arbuckle, ca",0.0,30873.0,0.0
2479,"magma, az",0.0,2663.0,0.0
2480,"magnolia spring, al",0.0,552433.0,0.0
2481,"magnolia, oh",0.0,49635.0,0.0
2482,"mahaffey, pa",0.0,101031.0,0.0
2483,"mahnomen, mn",0.0,487378.0,0.0
2487,"malibu, ca",0.0,235017.0,0.0
2435,"lovelock, nv",0.0,44563.0,0.0
2488,"malin, ok",0.0,49558.0,0.0
2490,"malone, fl",0.0,172121.0,0.0
2491,"malone, ny",0.0,37992.0,0.0
2492,"malta, mt",0.0,32931.0,0.0
195,"appleton, wi",0.0,91972.0,0.0
2494,"manahawkin, nj",0.0,32918.0,0.0
194,"appleton city, mo",0.0,736836.0,0.0
2496,manati,0.0,874433.0,0.0
2497,"manchester, mi",0.0,3877129.0,0.0
2498,"manchester, nh",0.0,173565.0,0.0
2499,"mancos, co",0.0,36121.0,0.0
2500,"mandeville, la",0.0,26623.0,0.0
2469,"madison, ct",0.0,187276.0,0.0
197,"arcadia, fl",0.0,178419.0,0.0
2467,"madera, ca",0.0,1662917.0,0.0
2466,"macon, ga",0.0,222042.0,0.0
2436,"lovington, nm",0.0,169839.0,0.0
2437,"lowell, fl",0.0,14874.0,0.0
2438,"lowell, mi",0.0,66624.0,0.0
2439,"lowell, oh",0.0,78211.0,0.0
2440,"lower lake, ca",0.0,48591.0,0.0
2442,"lowville, ny",0.0,29015.0,0.0
2443,"lubbock, tx",0.0,5255426.0,0.0
2444,"lucerne valley, ca",0.0,68384.0,0.0
2445,"lucerne, ca",0.0,196957.0,0.0
2446,"luddwici, ga",0.0,24558.0,0.0
2448,"lufkin, tx",0.0,428152.0,0.0
2449,"luka, ms",0.0,6764.0,0.0
2450,"lula, ms",0.0,40365.0,0.0
2451,"luling, la",0.0,44174.0,0.0
2452,"lumber city, ga",0.0,2027712.0,0.0
2453,"lumberton, nj",0.0,37633.0,0.0
2454,"lusby, md",0.0,33478.0,0.0
2456,"luverne, al",0.0,42700.0,0.0
2457,"lydia, sc",0.0,14814.0,0.0
2458,"lynchburg, va",0.0,2802113.0,0.0
2459,"lyndonville, vt",0.0,10277.0,0.0
2461,"lyons, wi",0.0,56706.0,0.0
2462,"lytton, ia",0.0,13902.0,0.0
2464,"macedonia, oh",0.0,129252.0,0.0
2465,"mackinac island, mi",0.0,53430.0,0.0
2364,"linden, pa",0.0,234297.0,0.0
2363,"linden, mi",0.0,16727.0,0.0
209,"arlington, wa",0.0,32474.0,0.0
2269,"lapoint, ut",0.0,25932.0,0.0
2249,"lamont, ca",0.0,12328.0,0.0
2250,"lamont, ok",0.0,45289.0,0.0
2252,"lancaster, oh",0.0,192536.0,0.0
2253,"lancaster, pa",0.0,44674.0,0.0
2254,"landenberg, pa",0.0,184217.0,0.0
2256,"landers, wy",0.0,27346.0,0.0
2257,"landisburg, pa",0.0,11299.0,0.0
2258,"landover, md",0.0,32730.0,0.0
2261,"langdon, nd",0.0,84833.0,0.0
2262,"langley, ok",0.0,245259.0,0.0
2263,"langley, wa",0.0,8124295.0,0.0
2264,"lansing, il",0.0,1323986.0,0.0
2272,"larchwood, ia",0.0,89691.0,0.0
2360,"lincoln, ne",0.0,625646.0,0.0
214,"ashburn, ga",0.0,75510.0,0.0
2274,"larsen bay, ak",0.0,193300.0,0.0
2275,"las cruces, nm",0.0,638524.0,0.0
213,"arvin, ca",0.0,384241.0,0.0
2278,"latham, ny",0.0,80689.0,0.0
2279,"lathrop wells, nv",0.0,67595.0,0.0
2280,"latouche island, ak",0.0,245259.0,0.0
2281,"latrobe, pa",0.0,141956.0,0.0
2282,"lauderdale, fl",0.0,32051.0,0.0
2283,"laupahoehoe, hi",0.0,17134.0,0.0
2284,"laurel, md",0.0,25567.0,0.0
2285,"laurel, ms",0.0,44712.0,0.0
2248,"lamesa, tx",0.0,16809.0,0.0
2247,"lambertville, mi",0.0,58030.0,0.0
2246,"lambert, ms",0.0,7610.0,0.0
215,"ashby, ne",0.0,11488.0,0.0
2212,"lake city, ar",0.0,222738.0,0.0
2213,"lake city, fl",0.0,14798.0,0.0
2214,"lake city, mi",0.0,5197.0,0.0
2215,"lake city, tn",0.0,355244.0,0.0
2217,"lake clark, ak",0.0,19534.0,0.0
2218,"lake dallas, tx",0.0,169160.0,0.0
2219,"lake delton, wi",0.0,4136.0,0.0
2220,"lake elmo, mn",0.0,63017.0,0.0
2221,"lake geneva, wi",0.0,532950.0,0.0
2222,"lake havasu cit, az",0.0,92695.0,0.0
2226,"lake lure, nc",0.0,29660.0,0.0
2227,"lake mathews, ca",0.0,10277.0,0.0
2228,"lake odessa, mi",0.0,678368.0,0.0
2231,"lake tahoe, ca",0.0,49833.0,0.0
2232,"lake village, ar",0.0,70757.0,0.0
2233,"lake wales, fl",0.0,2551849.0,0.0
2234,"lake worth, fl",0.0,87776.0,0.0
2235,"lake, mi",0.0,53327.0,0.0
2237,"lakeport, ca",0.0,771319.0,0.0
2238,"lakeside, az",0.0,37053.0,0.0
2239,"lakeside, ca",0.0,29015.0,0.0
2241,"lakeview, or",0.0,1287050.0,0.0
2242,"lakeville, ma",0.0,8931.0,0.0
2243,"lakeville, mn",0.0,27330.0,0.0
2244,"lakeville, ny",0.0,78565.0,0.0
2287,"laurens, sc",0.0,40755.0,0.0
2288,"lawrence, ks",0.0,8440367.0,0.0
2289,"lawrence, ma",0.0,371357.0,0.0
2323,"leon, ia",0.0,17049.0,0.0
2325,"leonardtown, md",0.0,10650.0,0.0
2326,"lepanto, ar",0.0,1612144.0,0.0
2327,"leroy, wi",0.0,64661.0,0.0
2328,"leslie, ga",0.0,56141.0,0.0
2329,"leslie, mi",0.0,10381288.0,0.0
2330,"lester, wa",0.0,5197.0,0.0
2331,"levenworth, wa",0.0,89168.0,0.0
2333,"lewis river, ak",0.0,29377.0,0.0
2334,"lewisboro, ny",0.0,13606.0,0.0
2335,"lewisburg, oh",0.0,17533.0,0.0
211,"artesia, nm",0.0,93060.0,0.0
2338,"lexington park, md",0.0,29251.0,0.0
2339,"lexington, ga",0.0,468946.0,0.0
2340,"lexington, ky",0.0,57651.0,0.0
2341,"lexington, mo",0.0,15681.0,0.0
2342,"lexington, ms",0.0,124775.0,0.0
2346,"lexington, va",0.0,279557.0,0.0
2348,"liberty, mo",0.0,84811.0,0.0
2350,"ligonier, in",0.0,17154.0,0.0
2351,"lihue, hi",0.0,306974.0,0.0
2352,"likely, ca",0.0,67297.0,0.0
2353,"lily lake, il",0.0,96749.0,0.0
2354,"lima, oh",0.0,641608.0,0.0
2357,"lincoln park, nj",0.0,190886.0,0.0
2359,"lincoln, il",0.0,199375.0,0.0
2324,"leonard, nd",0.0,99128.0,0.0
2322,"lenox township, pa",0.0,111927.0,0.0
2290,"lawrenceburg, tn",0.0,5197.0,0.0
2321,"lennox, ny",0.0,117722.0,0.0
2291,"lawrenceville, ga",0.0,108064.0,0.0
2292,"lawrenceville, il",0.0,14425.0,0.0
2293,"lawsing, il",0.0,45894.0,0.0
2294,"lawton, ok",0.0,224625.0,0.0
2296,"le mars, ia",0.0,583999.0,0.0
2297,"le suer, mn",0.0,24709.0,0.0
2298,"le sueur, mn",0.0,14457.0,0.0
2299,"leachville, ar",0.0,104782.0,0.0
2301,"league city, tx",0.0,64784.0,0.0
2302,"leander, tx",0.0,23467.0,0.0
2303,"lebanon, in",0.0,246655.0,0.0
2304,"lebanon, nh",0.0,28265.0,0.0
2305,"lebanon, oh",0.0,40112.0,0.0
2308,"lee center, ny",0.0,16562.0,0.0
2309,"lee vining, ca",0.0,50392.0,0.0
2310,"lee's summit, mo",0.0,2277768.0,0.0
2311,"leesburg, fl",0.0,406563.0,0.0
2312,"leesburg, ga",0.0,54478.0,0.0
2313,"leesburg, oh",0.0,1287050.0,0.0
2314,"leesburg, va",0.0,104450.0,0.0
212,"arthur, nd",0.0,245022.0,0.0
2316,"leeville, la",0.0,242072.0,0.0
2317,"lehi, ut",0.0,88338.0,0.0
2318,"lehigh acres, fl",0.0,17016.0,0.0
2319,"lemay, mo",0.0,259126.0,0.0
2501,"mangum, ok",0.0,487378.0,0.0
2502,"manhattan beach, ca",0.0,96930.0,0.0
2504,"manhattan, ks",0.0,142166.0,0.0
2694,"millstadt, il",0.0,32918.0,0.0
2681,"miles city, mt",0.0,9880.0,0.0
2682,"milford, ct",0.0,249224.0,0.0
2683,"milford, ia",0.0,46318.0,0.0
2685,"milford, va",0.0,7172.0,0.0
2686,"millard, ne",0.0,47092.0,0.0
2687,"millbrook, ny",0.0,1752744.0,0.0
2688,"milledgeville, ga",0.0,50899.0,0.0
2689,"miller, sd",0.0,729139.0,0.0
176,"ann arbor, mi",0.0,241550.0,0.0
2691,"millinocket lke, me",0.0,126119.0,0.0
2692,"millinocket, me",0.0,368387.0,0.0
2693,"millry, al",0.0,517798.0,0.0
2695,"millville, nj",0.0,246761.0,0.0
2638,"mendota, ca",0.0,603422.0,0.0
2696,"milpitas, ca",0.0,253325.0,0.0
2697,"milton, fl",0.0,564515.0,0.0
2698,"milton, la",0.0,11667.0,0.0
174,"aniak, ak",0.0,434047.0,0.0
2701,"milwaukee, wi",0.0,218430.0,0.0
2702,"mina, nv",0.0,9380.0,0.0
2703,"minchumina, ak",0.0,40743.0,0.0
2705,"minden, la",0.0,338759.0,0.0
2706,"minden, ne",0.0,428926.0,0.0
2707,"minden, nv",0.0,36675.0,0.0
